participantNo,task,condition,forCond,mode,block,trialNo,missCount,dockingTime,wrongModeCount,posMissCount,prevMode
10,task,"pen,touch",,touch,2,14,0,844,0,1,pen
10,task,"pen,touch",,pen,3,1,0,626,0,0,touch
10,task,"pen,touch",,touch,3,2,0,642,0,0,pen
10,task,"pen,touch",,pen,3,3,0,537,0,0,touch
10,task,"pen,touch",,touch,3,4,0,679,0,0,pen
10,task,"pen,touch",,pen,3,5,0,690,0,0,touch
10,task,"pen,touch",,touch,3,6,0,708,0,0,pen
10,task,"pen,touch",,pen,3,7,0,662,0,0,touch
10,task,"pen,touch",,touch,3,8,0,867,0,0,pen
10,task,"pen,touch",,pen,3,9,0,683,0,0,touch
10,task,"pen,touch",,touch,3,10,0,633,0,0,pen
10,task,"pen,touch",,pen,3,11,0,554,0,0,touch
10,task,"pen,touch",,touch,3,12,0,718,0,0,pen
10,task,"pen,touch",,pen,3,13,0,673,0,0,touch
10,task,"pen,touch",,touch,3,14,0,670,0,0,pen
10,task,"pen,touch",,pen,4,1,0,481,0,0,touch
10,task,"pen,touch",,touch,4,2,1,635,0,1,pen
10,task,"pen,touch",,pen,4,3,0,511,0,0,touch
10,task,"pen,touch",,touch,4,4,0,582,0,0,pen
10,task,"pen,touch",,pen,4,5,1,239,0,1,touch
10,task,"pen,touch",,touch,4,6,0,832,0,0,pen
10,task,"pen,touch",,pen,4,7,0,599,0,0,touch
10,task,"pen,touch",,touch,4,8,1,847,0,1,pen
10,task,"pen,touch",,pen,4,9,0,539,0,0,touch
10,task,"pen,touch",,touch,4,10,0,853,0,0,pen
10,task,"pen,touch",,pen,4,11,1,983,1,0,touch
10,task,"pen,touch",,touch,4,12,0,957,0,0,pen
10,task,"pen,touch",,pen,4,13,1,720,1,0,touch
10,task,"pen,touch",,touch,4,14,0,840,0,0,pen
10,task,"trackpad,pen",,trackpad,1,1,1,1031,0,1,pen
10,task,"trackpad,pen",,pen,1,2,0,656,0,0,trackpad
10,task,"trackpad,pen",,trackpad,1,3,1,590,0,1,pen
10,task,"trackpad,pen",,pen,1,4,0,795,0,0,trackpad
10,task,"trackpad,pen",,trackpad,1,5,0,1405,0,0,pen
10,task,"trackpad,pen",,pen,1,6,0,711,0,0,trackpad
10,task,"trackpad,pen",,trackpad,1,7,0,1150,0,0,pen
10,task,"trackpad,pen",,pen,1,8,0,671,0,0,trackpad
10,task,"trackpad,pen",,trackpad,1,9,0,1509,0,0,pen
10,task,"trackpad,pen",,pen,1,10,0,735,0,0,trackpad
10,task,"trackpad,pen",,trackpad,1,11,0,1241,0,0,pen
10,task,"trackpad,pen",,pen,1,12,1,689,1,0,trackpad
10,task,"trackpad,pen",,trackpad,1,13,0,1206,0,0,pen
10,task,"trackpad,pen",,pen,1,14,0,780,1,0,trackpad
10,task,"trackpad,pen",,trackpad,2,1,0,1106,0,0,pen
10,task,"trackpad,pen",,pen,2,2,0,884,0,0,trackpad
10,task,"trackpad,pen",,trackpad,2,3,0,1342,0,0,pen
10,task,"trackpad,pen",,pen,2,4,0,848,0,0,trackpad
10,task,"trackpad,pen",,trackpad,2,5,0,1042,0,0,pen
10,task,"trackpad,pen",,pen,2,6,0,249,0,0,trackpad
10,task,"trackpad,pen",,trackpad,2,7,0,1030,0,0,pen
10,task,"trackpad,pen",,pen,2,8,0,807,0,0,trackpad
10,task,"trackpad,pen",,trackpad,2,9,0,878,0,0,pen
10,task,"trackpad,pen",,pen,2,10,0,875,0,0,trackpad
10,task,"trackpad,pen",,trackpad,2,11,0,1284,0,0,pen
10,task,"trackpad,pen",,pen,2,12,0,811,0,0,trackpad
10,task,"trackpad,pen",,trackpad,2,13,0,1283,0,0,pen
10,task,"trackpad,pen",,pen,2,14,0,772,0,0,trackpad
10,task,"trackpad,pen",,trackpad,3,1,0,805,0,0,pen
10,task,"trackpad,pen",,pen,3,2,0,825,0,0,trackpad
10,task,"trackpad,pen",,trackpad,3,3,0,1420,0,0,pen
10,task,"trackpad,pen",,pen,3,4,0,618,0,0,trackpad
10,task,"trackpad,pen",,trackpad,3,5,1,1368,0,1,pen
10,task,"trackpad,pen",,pen,3,6,0,685,0,0,trackpad
10,task,"trackpad,pen",,trackpad,3,7,0,1220,0,0,pen
10,task,"trackpad,pen",,pen,3,8,0,774,0,0,trackpad
10,task,"trackpad,pen",,trackpad,3,9,0,1103,0,0,pen
10,task,"trackpad,pen",,pen,3,10,0,723,0,0,trackpad
10,task,"trackpad,pen",,trackpad,3,11,0,1138,0,0,pen
10,task,"trackpad,pen",,pen,3,12,0,792,0,0,trackpad
10,task,"trackpad,pen",,trackpad,3,13,0,1013,0,0,pen
10,task,"trackpad,pen",,pen,3,14,0,646,0,0,trackpad
10,task,"trackpad,pen",,trackpad,4,1,0,998,0,0,pen
10,task,"trackpad,pen",,pen,4,2,0,703,0,0,trackpad
10,task,"trackpad,pen",,trackpad,4,3,0,1370,0,0,pen
10,task,"trackpad,pen",,pen,4,4,0,933,0,0,trackpad
10,task,"trackpad,pen",,trackpad,4,5,0,1059,0,0,pen
10,task,"trackpad,pen",,pen,4,6,0,758,0,0,trackpad
10,task,"trackpad,pen",,trackpad,4,7,0,1130,0,0,pen
10,task,"trackpad,pen",,pen,4,8,0,749,0,0,trackpad
10,task,"trackpad,pen",,trackpad,4,9,1,512,0,1,pen
10,task,"trackpad,pen",,pen,4,10,0,641,0,0,trackpad
10,task,"trackpad,pen",,trackpad,4,11,0,1268,0,0,pen
10,task,"trackpad,pen",,pen,4,12,0,890,0,0,trackpad
10,task,"trackpad,pen",,trackpad,4,13,0,1009,0,0,pen
10,task,"trackpad,pen",,pen,4,14,0,672,0,0,trackpad
10,task,"trackpad,touch",,trackpad,1,1,0,1045,0,0,touch
10,task,"trackpad,touch",,touch,1,2,1,841,1,0,trackpad
10,task,"trackpad,touch",,trackpad,1,3,0,1327,0,0,touch
10,task,"trackpad,touch",,touch,1,4,0,1011,0,0,trackpad
10,task,"trackpad,touch",,trackpad,1,5,0,633,0,0,touch
10,task,"trackpad,touch",,touch,1,6,0,970,0,0,trackpad
10,task,"trackpad,touch",,trackpad,1,7,0,1779,0,0,touch
10,task,"trackpad,touch",,touch,1,8,0,937,0,0,trackpad
10,task,"trackpad,touch",,trackpad,1,9,0,924,0,0,touch
10,task,"trackpad,touch",,touch,1,10,0,933,0,0,trackpad
10,task,"trackpad,touch",,trackpad,1,11,1,1266,0,1,touch
10,task,"trackpad,touch",,touch,1,12,0,1140,0,0,trackpad
10,task,"trackpad,touch",,trackpad,1,13,0,2016,0,0,touch
10,task,"trackpad,touch",,touch,1,14,0,1019,0,0,trackpad
10,task,"trackpad,touch",,trackpad,2,1,0,1145,0,0,touch
10,task,"trackpad,touch",,touch,2,2,0,818,0,0,trackpad
10,task,"trackpad,touch",,trackpad,2,3,0,1136,0,0,touch
10,task,"trackpad,touch",,touch,2,4,0,875,0,0,trackpad
10,task,"trackpad,touch",,trackpad,2,5,0,1118,0,0,touch
10,task,"trackpad,touch",,touch,2,6,1,809,0,1,trackpad
10,task,"trackpad,touch",,trackpad,2,7,0,1301,0,0,touch
10,task,"trackpad,touch",,touch,2,8,0,937,0,0,trackpad
10,task,"trackpad,touch",,trackpad,2,9,0,1164,0,0,touch
10,task,"trackpad,touch",,touch,2,10,0,962,0,0,trackpad
10,task,"trackpad,touch",,trackpad,2,11,0,1252,0,0,touch
10,task,"trackpad,touch",,touch,2,12,0,1132,0,0,trackpad
10,task,"trackpad,touch",,trackpad,2,13,0,1344,0,0,touch
10,task,"trackpad,touch",,touch,2,14,0,1043,0,0,trackpad
10,task,"trackpad,touch",,trackpad,3,1,0,1121,0,0,touch
10,task,"trackpad,touch",,touch,3,2,0,1060,0,0,trackpad
10,task,"trackpad,touch",,trackpad,3,3,0,1919,0,0,touch
10,task,"trackpad,touch",,touch,3,4,0,798,0,0,trackpad
10,task,"trackpad,touch",,trackpad,3,5,1,1089,0,1,touch
10,task,"trackpad,touch",,touch,3,6,0,812,0,0,trackpad
10,task,"trackpad,touch",,trackpad,3,7,0,1181,0,0,touch
10,task,"trackpad,touch",,touch,3,8,0,988,0,0,trackpad
10,task,"trackpad,touch",,trackpad,3,9,0,1238,0,0,touch
10,task,"trackpad,touch",,touch,3,10,0,1062,0,0,trackpad
10,task,"trackpad,touch",,trackpad,3,11,0,1417,0,0,touch
10,task,"trackpad,touch",,touch,3,12,0,897,0,0,trackpad
10,task,"trackpad,touch",,trackpad,3,13,0,640,0,0,touch
10,task,"trackpad,touch",,touch,3,14,0,1017,1,0,trackpad
10,task,"trackpad,touch",,trackpad,4,1,2,1059,0,2,touch
10,task,"trackpad,touch",,touch,4,2,0,838,0,0,trackpad
10,task,"trackpad,touch",,trackpad,4,3,0,1903,0,0,touch
10,task,"trackpad,touch",,touch,4,4,0,964,0,0,trackpad
10,task,"trackpad,touch",,trackpad,4,5,1,705,1,0,touch
10,task,"trackpad,touch",,touch,4,6,0,848,0,0,trackpad
10,task,"trackpad,touch",,trackpad,4,7,0,1497,0,0,touch
10,task,"trackpad,touch",,touch,4,8,0,771,0,0,trackpad
10,task,"trackpad,touch",,trackpad,4,9,0,1123,0,0,touch
10,task,"trackpad,touch",,touch,4,10,0,937,0,0,trackpad
10,task,"trackpad,touch",,trackpad,4,11,0,1330,0,0,touch
10,task,"trackpad,touch",,touch,4,12,0,1085,0,0,trackpad
10,task,"trackpad,touch",,trackpad,4,13,1,1403,0,1,touch
10,task,"trackpad,touch",,touch,4,14,0,1123,0,0,trackpad
11,baseline,"mouse,mouse","mouse,pen",mouse,1,1,0,1053,0,0,mouse
11,baseline,"mouse,mouse","mouse,pen",mouse,1,2,0,775,0,0,mouse
11,baseline,"mouse,mouse","mouse,pen",mouse,1,3,0,957,0,0,mouse
11,baseline,"mouse,mouse","mouse,pen",mouse,1,4,0,1277,0,0,mouse
11,baseline,"mouse,mouse","mouse,pen",mouse,1,5,0,790,0,0,mouse
11,baseline,"mouse,mouse","mouse,pen",mouse,1,6,0,692,0,0,mouse
11,baseline,"mouse,mouse","mouse,pen",mouse,1,7,0,1161,0,0,mouse
11,baseline,"mouse,mouse","mouse,pen",mouse,2,1,0,1075,0,0,mouse
11,baseline,"mouse,mouse","mouse,pen",mouse,2,2,1,1087,0,1,mouse
11,baseline,"mouse,mouse","mouse,pen",mouse,2,3,0,1404,0,0,mouse
11,baseline,"mouse,mouse","mouse,pen",mouse,2,4,0,1109,0,0,mouse
11,baseline,"mouse,mouse","mouse,pen",mouse,2,5,0,1177,0,0,mouse
11,baseline,"mouse,mouse","mouse,pen",mouse,2,6,0,1113,0,0,mouse
11,baseline,"mouse,mouse","mouse,pen",mouse,2,7,0,1615,0,0,mouse
11,baseline,"mouse,mouse","mouse,touch",mouse,1,1,0,1092,0,0,mouse
11,baseline,"mouse,mouse","mouse,touch",mouse,1,2,0,1057,0,0,mouse
11,baseline,"mouse,mouse","mouse,touch",mouse,1,3,0,776,0,0,mouse
11,baseline,"mouse,mouse","mouse,touch",mouse,1,4,0,1104,0,0,mouse
11,baseline,"mouse,mouse","mouse,touch",mouse,1,5,1,1067,0,1,mouse
11,baseline,"mouse,mouse","mouse,touch",mouse,1,6,0,1040,0,0,mouse
11,baseline,"mouse,mouse","mouse,touch",mouse,1,7,0,817,0,0,mouse
11,baseline,"mouse,mouse","mouse,touch",mouse,2,1,0,985,0,0,mouse
11,baseline,"mouse,mouse","mouse,touch",mouse,2,2,0,741,0,0,mouse
11,baseline,"mouse,mouse","mouse,touch",mouse,2,3,0,1252,0,0,mouse
11,baseline,"mouse,mouse","mouse,touch",mouse,2,4,0,945,0,0,mouse
11,baseline,"mouse,mouse","mouse,touch",mouse,2,5,0,1189,0,0,mouse
11,baseline,"mouse,mouse","mouse,touch",mouse,2,6,0,876,0,0,mouse
11,baseline,"mouse,mouse","mouse,touch",mouse,2,7,0,702,0,0,mouse
11,baseline,"mouse,mouse","mouse,trackpad",mouse,1,1,1,1085,0,1,mouse
11,baseline,"mouse,mouse","mouse,trackpad",mouse,1,2,0,1312,0,0,mouse
11,baseline,"mouse,mouse","mouse,trackpad",mouse,1,3,0,1134,0,0,mouse
11,baseline,"mouse,mouse","mouse,trackpad",mouse,1,4,0,1626,0,0,mouse
11,baseline,"mouse,mouse","mouse,trackpad",mouse,1,5,0,966,0,0,mouse
11,baseline,"mouse,mouse","mouse,trackpad",mouse,1,6,0,986,0,0,mouse
11,baseline,"mouse,mouse","mouse,trackpad",mouse,1,7,0,1142,0,0,mouse
11,baseline,"mouse,mouse","mouse,trackpad",mouse,2,1,0,1208,0,0,mouse
11,baseline,"mouse,mouse","mouse,trackpad",mouse,2,2,0,1029,0,0,mouse
11,baseline,"mouse,mouse","mouse,trackpad",mouse,2,3,0,1240,0,0,mouse
11,baseline,"mouse,mouse","mouse,trackpad",mouse,2,4,0,924,0,0,mouse
11,baseline,"mouse,mouse","mouse,trackpad",mouse,2,5,0,1266,0,0,mouse
11,baseline,"mouse,mouse","mouse,trackpad",mouse,2,6,0,1210,0,0,mouse
11,baseline,"mouse,mouse","mouse,trackpad",mouse,2,7,0,1312,0,0,mouse
11,baseline,"pen,pen","mouse,pen",pen,1,1,0,129,0,0,pen
11,baseline,"pen,pen","mouse,pen",pen,1,2,0,520,0,0,pen
11,baseline,"pen,pen","mouse,pen",pen,1,3,0,445,0,0,pen
11,baseline,"pen,pen","mouse,pen",pen,1,4,0,491,0,0,pen
11,baseline,"pen,pen","mouse,pen",pen,1,5,0,511,0,0,pen
11,baseline,"pen,pen","mouse,pen",pen,1,6,0,543,0,0,pen
11,baseline,"pen,pen","mouse,pen",pen,1,7,0,564,0,0,pen
11,baseline,"pen,pen","mouse,pen",pen,2,1,0,469,0,0,pen
11,baseline,"pen,pen","mouse,pen",pen,2,2,0,673,0,0,pen
11,baseline,"pen,pen","mouse,pen",pen,2,3,0,559,0,0,pen
11,baseline,"pen,pen","mouse,pen",pen,2,4,0,523,0,0,pen
11,baseline,"pen,pen","mouse,pen",pen,2,5,0,476,0,0,pen
11,baseline,"pen,pen","mouse,pen",pen,2,6,0,419,0,0,pen
11,baseline,"pen,pen","mouse,pen",pen,2,7,0,419,0,0,pen
11,baseline,"pen,pen","pen,touch",pen,1,1,0,553,0,0,pen
11,baseline,"pen,pen","pen,touch",pen,1,2,0,433,0,0,pen
11,baseline,"pen,pen","pen,touch",pen,1,3,0,410,0,0,pen
11,baseline,"pen,pen","pen,touch",pen,1,4,0,378,0,0,pen
11,baseline,"pen,pen","pen,touch",pen,1,5,0,380,0,0,pen
11,baseline,"pen,pen","pen,touch",pen,1,6,0,119,0,0,pen
11,baseline,"pen,pen","pen,touch",pen,1,7,0,498,0,0,pen
11,baseline,"pen,pen","pen,touch",pen,2,1,0,526,0,0,pen
11,baseline,"pen,pen","pen,touch",pen,2,2,0,458,0,0,pen
11,baseline,"pen,pen","pen,touch",pen,2,3,0,440,0,0,pen
11,baseline,"pen,pen","pen,touch",pen,2,4,0,571,0,0,pen
11,baseline,"pen,pen","pen,touch",pen,2,5,1,116,0,1,pen
11,baseline,"pen,pen","pen,touch",pen,2,6,0,529,0,0,pen
11,baseline,"pen,pen","pen,touch",pen,2,7,0,499,0,0,pen
11,baseline,"pen,pen","trackpad,pen",pen,1,1,0,584,0,0,pen
11,baseline,"pen,pen","trackpad,pen",pen,1,2,0,541,0,0,pen
11,baseline,"pen,pen","trackpad,pen",pen,1,3,0,453,0,0,pen
11,baseline,"pen,pen","trackpad,pen",pen,1,4,0,502,0,0,pen
11,baseline,"pen,pen","trackpad,pen",pen,1,5,0,526,0,0,pen
11,baseline,"pen,pen","trackpad,pen",pen,1,6,0,716,0,0,pen
11,baseline,"pen,pen","trackpad,pen",pen,1,7,0,566,0,0,pen
11,baseline,"pen,pen","trackpad,pen",pen,2,1,0,650,0,0,pen
11,baseline,"pen,pen","trackpad,pen",pen,2,2,0,500,0,0,pen
11,baseline,"pen,pen","trackpad,pen",pen,2,3,0,483,0,0,pen
11,baseline,"pen,pen","trackpad,pen",pen,2,4,0,541,0,0,pen
11,baseline,"pen,pen","trackpad,pen",pen,2,5,1,499,0,1,pen
11,baseline,"pen,pen","trackpad,pen",pen,2,6,0,524,0,0,pen
11,baseline,"pen,pen","trackpad,pen",pen,2,7,0,516,0,0,pen
11,baseline,"touch,touch","mouse,touch",touch,1,1,0,709,0,0,touch
11,baseline,"touch,touch","mouse,touch",touch,1,2,0,797,0,0,touch
11,baseline,"touch,touch","mouse,touch",touch,1,3,0,689,0,0,touch
11,baseline,"touch,touch","mouse,touch",touch,1,4,0,660,0,0,touch
11,baseline,"touch,touch","mouse,touch",touch,1,5,0,502,0,0,touch
11,baseline,"touch,touch","mouse,touch",touch,1,6,0,596,0,0,touch
11,baseline,"touch,touch","mouse,touch",touch,1,7,0,669,0,0,touch
11,baseline,"touch,touch","mouse,touch",touch,2,1,0,562,0,0,touch
11,baseline,"touch,touch","mouse,touch",touch,2,2,0,623,0,0,touch
11,baseline,"touch,touch","mouse,touch",touch,2,3,0,703,0,0,touch
11,baseline,"touch,touch","mouse,touch",touch,2,4,0,561,0,0,touch
11,baseline,"touch,touch","mouse,touch",touch,2,5,0,488,0,0,touch
11,baseline,"touch,touch","mouse,touch",touch,2,6,0,522,0,0,touch
11,baseline,"touch,touch","mouse,touch",touch,2,7,0,484,0,0,touch
11,baseline,"touch,touch","pen,touch",touch,1,1,0,780,0,0,touch
11,baseline,"touch,touch","pen,touch",touch,1,2,0,472,0,0,touch
11,baseline,"touch,touch","pen,touch",touch,1,3,0,522,0,0,touch
11,baseline,"touch,touch","pen,touch",touch,1,4,0,797,0,0,touch
11,baseline,"touch,touch","pen,touch",touch,1,5,0,669,0,0,touch
11,baseline,"touch,touch","pen,touch",touch,1,6,0,501,0,0,touch
11,baseline,"touch,touch","pen,touch",touch,1,7,0,730,0,0,touch
11,baseline,"touch,touch","pen,touch",touch,2,1,0,592,0,0,touch
11,baseline,"touch,touch","pen,touch",touch,2,2,0,525,0,0,touch
11,baseline,"touch,touch","pen,touch",touch,2,3,0,535,0,0,touch
11,baseline,"touch,touch","pen,touch",touch,2,4,0,548,0,0,touch
11,baseline,"touch,touch","pen,touch",touch,2,5,0,582,0,0,touch
11,baseline,"touch,touch","pen,touch",touch,2,6,0,581,0,0,touch
11,baseline,"touch,touch","pen,touch",touch,2,7,0,542,0,0,touch
11,baseline,"touch,touch","trackpad,touch",touch,1,1,0,641,0,0,touch
11,baseline,"touch,touch","trackpad,touch",touch,1,2,0,559,0,0,touch
11,baseline,"touch,touch","trackpad,touch",touch,1,3,0,273,0,0,touch
11,baseline,"touch,touch","trackpad,touch",touch,1,4,0,869,0,0,touch
11,baseline,"touch,touch","trackpad,touch",touch,1,5,0,688,0,0,touch
11,baseline,"touch,touch","trackpad,touch",touch,1,6,0,609,0,0,touch
11,baseline,"touch,touch","trackpad,touch",touch,1,7,0,610,0,0,touch
11,baseline,"touch,touch","trackpad,touch",touch,2,1,0,633,0,0,touch
11,baseline,"touch,touch","trackpad,touch",touch,2,2,0,269,0,0,touch
11,baseline,"touch,touch","trackpad,touch",touch,2,3,0,552,0,0,touch
11,baseline,"touch,touch","trackpad,touch",touch,2,4,0,697,0,0,touch
11,baseline,"touch,touch","trackpad,touch",touch,2,5,0,692,0,0,touch
11,baseline,"touch,touch","trackpad,touch",touch,2,6,0,710,0,0,touch
11,baseline,"touch,touch","trackpad,touch",touch,2,7,0,538,0,0,touch
11,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,1,2,1356,0,2,trackpad
11,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,2,0,1225,0,0,trackpad
11,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,3,0,1150,0,0,trackpad
11,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,4,0,505,0,0,trackpad
11,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,5,0,1332,0,0,trackpad
11,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,6,0,1117,0,0,trackpad
11,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,7,0,1568,0,0,trackpad
11,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,1,0,949,0,0,trackpad
11,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,2,0,1090,0,0,trackpad
11,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,3,0,1027,0,0,trackpad
11,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,4,0,968,0,0,trackpad
11,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,5,0,983,0,0,trackpad
11,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,6,0,923,0,0,trackpad
11,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,7,0,1372,0,0,trackpad
11,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,1,0,1240,0,0,trackpad
11,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,2,0,994,0,0,trackpad
11,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,3,0,909,0,0,trackpad
11,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,4,0,1175,0,0,trackpad
11,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,5,0,918,0,0,trackpad
11,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,6,0,833,0,0,trackpad
11,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,7,0,980,0,0,trackpad
11,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,1,0,891,0,0,trackpad
11,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,2,0,1075,0,0,trackpad
11,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,3,0,925,0,0,trackpad
11,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,4,0,1327,0,0,trackpad
11,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,5,0,1134,0,0,trackpad
11,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,6,0,1345,0,0,trackpad
11,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,7,0,806,0,0,trackpad
11,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,1,0,834,0,0,trackpad
11,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,2,0,927,0,0,trackpad
11,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,3,0,952,0,0,trackpad
11,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,4,0,653,0,0,trackpad
11,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,5,0,806,0,0,trackpad
11,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,6,0,844,0,0,trackpad
11,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,7,0,701,0,0,trackpad
11,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,1,0,818,0,0,trackpad
11,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,2,0,849,0,0,trackpad
11,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,3,0,1178,0,0,trackpad
11,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,4,0,938,0,0,trackpad
11,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,5,0,1076,0,0,trackpad
11,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,6,0,836,0,0,trackpad
11,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,7,0,824,0,0,trackpad
11,task,"mouse,pen",,mouse,1,1,1,883,0,1,pen
11,task,"mouse,pen",,pen,1,2,0,525,0,0,mouse
11,task,"mouse,pen",,mouse,1,3,0,578,0,0,pen
11,task,"mouse,pen",,pen,1,4,0,620,0,0,mouse
11,task,"mouse,pen",,mouse,1,5,0,769,0,0,pen
11,task,"mouse,pen",,pen,1,6,0,576,0,0,mouse
11,task,"mouse,pen",,mouse,1,7,0,637,0,0,pen
11,task,"mouse,pen",,pen,1,8,0,398,0,0,mouse
11,task,"mouse,pen",,mouse,1,9,0,1393,0,0,pen
11,task,"mouse,pen",,pen,1,10,0,707,0,0,mouse
11,task,"mouse,pen",,mouse,1,11,0,1403,0,0,pen
11,task,"mouse,pen",,pen,1,12,0,555,0,0,mouse
11,task,"mouse,pen",,mouse,1,13,0,1680,0,0,pen
11,task,"mouse,pen",,pen,1,14,0,490,0,0,mouse
11,task,"mouse,pen",,mouse,2,1,0,969,0,0,pen
11,task,"mouse,pen",,pen,2,2,0,502,0,0,mouse
11,task,"mouse,pen",,mouse,2,3,0,995,0,0,pen
11,task,"mouse,pen",,pen,2,4,0,557,0,0,mouse
11,task,"mouse,pen",,mouse,2,5,0,848,0,0,pen
11,task,"mouse,pen",,pen,2,6,0,511,0,0,mouse
11,task,"mouse,pen",,mouse,2,7,0,1101,0,0,pen
11,task,"mouse,pen",,pen,2,8,0,468,0,0,mouse
11,task,"mouse,pen",,mouse,2,9,0,1217,0,0,pen
11,task,"mouse,pen",,pen,2,10,0,540,0,0,mouse
11,task,"mouse,pen",,mouse,2,11,0,1060,0,0,pen
11,task,"mouse,pen",,pen,2,12,0,489,0,0,mouse
11,task,"mouse,pen",,mouse,2,13,0,979,0,0,pen
11,task,"mouse,pen",,pen,2,14,0,540,0,0,mouse
11,task,"mouse,pen",,mouse,3,1,0,949,0,0,pen
11,task,"mouse,pen",,pen,3,2,0,521,0,0,mouse
11,task,"mouse,pen",,mouse,3,3,0,1042,0,0,pen
11,task,"mouse,pen",,pen,3,4,0,497,0,0,mouse
11,task,"mouse,pen",,mouse,3,5,0,1642,0,0,pen
11,task,"mouse,pen",,pen,3,6,0,552,0,0,mouse
11,task,"mouse,pen",,mouse,3,7,0,1045,0,0,pen
11,task,"mouse,pen",,pen,3,8,0,496,0,0,mouse
11,task,"mouse,pen",,mouse,3,9,0,895,0,0,pen
11,task,"mouse,pen",,pen,3,10,0,501,0,0,mouse
11,task,"mouse,pen",,mouse,3,11,0,950,0,0,pen
11,task,"mouse,pen",,pen,3,12,0,600,0,0,mouse
11,task,"mouse,pen",,mouse,3,13,0,910,0,0,pen
11,task,"mouse,pen",,pen,3,14,0,140,0,1,mouse
11,task,"mouse,pen",,mouse,4,1,0,1221,0,0,pen
11,task,"mouse,pen",,pen,4,2,0,701,0,0,mouse
11,task,"mouse,pen",,mouse,4,3,0,1354,0,0,pen
11,task,"mouse,pen",,pen,4,4,0,650,0,0,mouse
11,task,"mouse,pen",,mouse,4,5,0,1285,0,0,pen
11,task,"mouse,pen",,pen,4,6,0,558,0,0,mouse
11,task,"mouse,pen",,mouse,4,7,0,1135,0,0,pen
11,task,"mouse,pen",,pen,4,8,0,479,0,0,mouse
11,task,"mouse,pen",,mouse,4,9,0,1042,0,0,pen
11,task,"mouse,pen",,pen,4,10,0,460,0,0,mouse
11,task,"mouse,pen",,mouse,4,11,0,1115,0,0,pen
11,task,"mouse,pen",,pen,4,12,0,524,0,0,mouse
11,task,"mouse,pen",,mouse,4,13,0,1595,0,0,pen
11,task,"mouse,pen",,pen,4,14,0,609,0,0,mouse
11,task,"mouse,touch",,mouse,1,1,0,835,0,0,touch
11,task,"mouse,touch",,touch,1,2,0,559,0,0,mouse
11,task,"mouse,touch",,mouse,1,3,0,1086,0,0,touch
11,task,"mouse,touch",,touch,1,4,0,927,0,0,mouse
11,task,"mouse,touch",,mouse,1,5,0,1117,0,0,touch
11,task,"mouse,touch",,touch,1,6,0,601,0,0,mouse
11,task,"mouse,touch",,mouse,1,7,0,589,0,0,touch
11,task,"mouse,touch",,touch,1,8,0,612,0,0,mouse
11,task,"mouse,touch",,mouse,1,9,0,1057,0,0,touch
11,task,"mouse,touch",,touch,1,10,0,611,0,0,mouse
11,task,"mouse,touch",,mouse,1,11,0,952,0,0,touch
11,task,"mouse,touch",,touch,1,12,0,540,0,0,mouse
